published_date,market,entry_time,exit_time,ticker,direction,shares,entry_price,exit_price,target_price,stop_price,hit_target,hit_stop,pnl,pnl_pct,capital_after,news_event,link
2025-06-05 02:55:00+00:00,after_market,2025-06-05 10:26:00-04:00,2025-06-05 14:43:00+00:00,ALVO,LONG,92,10.880000114440918,10.825600113868713,10.988800115585327,10.825600113868713,False,True,-5.004800052642835,-0.4987812150003194,10029.054025999238,licensing_agreements,https://www.globenewswire.com/news-release/2025/06/05/3094122/0/en/Alvotech-and-Dr-Reddy-s-Enter-into-Collaboration-to-Co-Develop-Biosimilar-Candidate-to-Keytruda-pembrolizumab.html
2025-06-05 02:55:00+00:00,after_market,2025-06-05 10:26:00-04:00,2025-06-05 14:43:00+00:00,ALVO,LONG,92,10.880000114440918,10.825600113868713,10.988800115585327,10.825600113868713,False,True,-5.004800052642835,-0.49903012185081785,10024.049225946595,partnerships,https://www.globenewswire.com/news-release/2025/06/05/3094121/0/is/Alvotech-og-Dr-Reddys-ganga-til-samstarfs-um-%C3%BEr%C3%B3un-hli%C3%B0st%C3%A6%C3%B0u-vi%C3%B0-krabbameinslyfi%C3%B0-Keytruda.html
2025-06-05 04:00:00+00:00,pre_market,2025-06-05 10:26:00-04:00,2025-06-05 18:57:00+00:00,OCS,SHORT,51,19.420000076293945,19.517100076675412,19.225800075531005,19.517100076675412,False,True,-4.952100019454797,-0.4940219174738896,10019.097125927141,annual_general_meeting,https://www.globenewswire.com/news-release/2025/06/05/3094138/0/en/Oculis-Publishes-Results-of-2025-Annual-General-Meeting.html
2025-06-05 04:00:00+00:00,pre_market,2025-06-05 10:26:00-04:00,2025-06-05 18:57:00+00:00,OCS,SHORT,51,19.420000076293945,19.517100076675412,19.225800075531005,19.517100076675412,False,True,-4.952100019454797,-0.4942660957582584,10014.145025907686,annual_general_meeting,https://www.globenewswire.com/news-release/2025/06/05/3094142/0/en/Oculis-Publishes-Results-of-2025-Annual-General-Meeting.html
2025-06-05 04:00:00+00:00,pre_market,2025-06-05 10:26:00-04:00,2025-06-05 18:57:00+00:00,OCS,SHORT,51,19.420000076293945,19.517100076675412,19.225800075531005,19.517100076675412,False,True,-4.952100019454797,-0.4945105155400858,10009.192925888232,annual_general_meeting,https://www.globenewswire.com/news-release/2025/06/05/3094138/0/is/Oculis-birtir-ni%C3%B0urst%C3%B6%C3%B0ur-a%C3%B0alfundar-2025.html
2025-06-05 06:30:00+00:00,pre_market,2025-06-05 10:26:00-04:00,2025-06-05 17:31:00+00:00,ICCC,LONG,147,6.800000190734863,6.766000189781189,6.868000192642212,6.766000189781189,False,True,-4.998000140190119,-0.4993409735627199,10004.194925748041,annual_general_meeting,https://www.globenewswire.com/news-release/2025/06/05/3094204/0/en/ImmuCell-to-Hold-Virtual-Only-Annual-Meeting-of-Stockholders.html
2025-06-05 07:02:00+00:00,pre_market,2025-06-05 10:26:00-04:00,2025-06-05 14:27:00+00:00,OCGN,LONG,995,1.0049999952316284,0.9999749952554703,1.0150499951839447,0.9999749952554703,False,True,-4.999874976277338,-0.4997778445329007,9999.195050771763,licensing_agreements,https://www.globenewswire.com/news-release/2025/06/05/3094247/0/en/Ocugen-Inc-Announces-Signing-of-Binding-Term-Sheet-for-the-License-of-OCU400-Modifier-Gene-Therapy-for-Retinitis-Pigmentosa-in-Korea.html
2025-06-05 07:30:00+00:00,pre_market,2025-06-05 10:26:00-04:00,2025-06-05 14:26:00+00:00,OVID,LONG,3154,0.31700000166893005,0.3154150016605854,0.3201700016856194,0.3154150016605854,False,True,-4.999090026319062,-0.4999492460078794,9994.195960745445,clinical_study,https://www.globenewswire.com/news-release/2025/06/05/3094269/0/en/Ovid-Therapeutics-to-Host-Investor-and-Media-Event-Thursday-June-12-2025.html
2025-06-05 08:00:00+00:00,pre_market,2025-06-05 10:26:00-04:00,2025-06-05 14:35:00+00:00,ANVS,LONG,329,3.0320000648498535,3.016840064525604,3.0623200654983522,3.016840064525604,False,True,-4.987640106678038,-0.49905366337303847,9989.208320638767,conference_call_webinar,https://www.globenewswire.com/news-release/2025/06/05/3094306/0/en/Annovis-to-Host-Webinar-and-Live-Q-A-on-June-24-2025.html
2025-06-05 08:00:00+00:00,pre_market,2025-06-05 10:26:00-04:00,2025-06-05 14:30:00+00:00,IMNN,SHORT,670,1.4902000427246094,1.4976510429382324,1.4752980422973632,1.4976510429382324,False,True,-4.992170143127406,-0.4997563353256985,9984.21615049564,conference_call_webinar,https://www.globenewswire.com/news-release/2025/06/05/3094318/0/en/IMUNON-to-Present-at-the-Zacks-SCR-Life-Sciences-Virtual-Investor-Forum-on-June-12th.html
2025-06-05 08:00:00+00:00,pre_market,2025-06-05 10:26:00-04:00,2025-06-05 14:28:00+00:00,PCRX,LONG,37,26.639999389648438,26.506799392700195,26.906399383544922,26.506799392700195,False,True,-4.9283998870849715,-0.4936191096824675,9979.287750608555,changes_in_companys_own_shares,https://www.globenewswire.com/news-release/2025/06/05/3094300/0/en/Pacira-BioSciences-Reports-Inducement-Grants-Under-Nasdaq-Listing-Rule-5635-c-4.html
2025-06-05 08:19:00+00:00,pre_market,2025-06-05 10:26:00-04:00,2025-06-05 15:03:00+00:00,BMRA,LONG,314,3.1700000762939453,3.1541500759124754,3.2017000770568846,3.1541500759124754,False,True,-4.976900119781544,-0.49872297945091765,9974.310850488773,clinical_study,https://www.globenewswire.com/news-release/2025/06/05/3094356/0/en/Biomerica-s-inFoods-IBS-Clinical-Study-Results-Published-in-June-Issue-of-Gastroenterology.html
2025-06-05 11:45:00+00:00,pre_market,2025-06-05 10:26:00-04:00,2025-06-05 15:47:00+00:00,VALN,SHORT,160,6.210000038146973,6.241050038337707,6.147900037765503,6.241050038337707,False,True,-4.968000030517459,-0.4980795269954927,9969.342850458255,clinical_study,https://www.globenewswire.com/news-release/2025/06/05/3094602/0/en/Valneva-Reports-Positive-Six-Month-Antibody-Persistence-and-Safety-Phase-2-Results-in-Children-for-its-Single-Shot-Chikungunya-Vaccine-IXCHIQ.html
2025-06-05 11:45:00+00:00,pre_market,2025-06-05 10:26:00-04:00,2025-06-05 15:47:00+00:00,VALN,LONG,160,6.210000038146973,6.272100038528443,6.272100038528443,6.178950037956238,True,False,9.936000061035202,0.9966554676749309,9979.278850519291,clinical_study,https://www.globenewswire.com/news-release/2025/06/05/3094602/0/fr/Valneva-annonce-des-r%C3%A9sultats-positifs-de-Phase-2-%C3%A0-six-mois-sur-la-persistance-des-anticorps-et-l-innocuit%C3%A9-de-son-vaccin-%C3%A0-dose-unique-contre-le-chikungunya-IXCHIQ-chez-les-enfan.html
2025-06-05 12:05:00+00:00,pre_market,2025-06-05 10:26:00-04:00,2025-06-05 14:34:00+00:00,SCLX,LONG,146,6.800000190734863,6.868000192642212,6.868000192642212,6.766000189781189,True,False,9.92800027847289,0.9948614952228003,9989.206850797764,clinical_study,https://www.globenewswire.com/news-release/2025/06/05/3094624/0/en/Scilex-Holding-Company-Announces-Publication-on-GLOPERBA-Dosing-Adjustments-in-Peer-Review-Journal.html
2025-06-05 16:01:00+00:00,regular_market,2025-06-05 12:05:00-04:00,2025-06-05 16:10:00+00:00,NTLA,LONG,127,7.84499979019165,7.805774791240692,7.923449788093567,7.805774791240692,False,True,-4.981574866771707,-0.49869573642614734,9984.225275930992,changes_in_companys_own_shares,https://www.globenewswire.com/news-release/2025/06/05/3094754/0/en/Intellia-Therapeutics-Reports-Inducement-Grants-under-Nasdaq-Listing-Rule-5635-c-4.html
2025-06-06 01:00:00+00:00,after_market,2025-06-06 10:26:00-04:00,2025-06-06 15:28:00+00:00,ADXN,LONG,114,8.739999771118164,8.827399768829347,8.827399768829347,8.696299772262574,True,False,9.963599739074812,0.9979341875522478,9994.188875670066,clinical_study,https://www.globenewswire.com/news-release/2025/06/06/3094874/0/en/Addex-GABAB-PAM-Candidate-Demonstrates-Robust-Anti-Tussive-Activity-in-Multiple-Chronic-Cough-Preclinical-Models.html
2025-06-06 07:30:00+00:00,pre_market,2025-06-06 10:26:00-04:00,2025-06-06 14:52:00+00:00,TGTX,SHORT,24,40.0,40.199999999999996,39.6,40.199999999999996,False,True,-4.799999999999898,-0.4802790961540717,9989.388875670067,conference_call_webinar,https://www.globenewswire.com/news-release/2025/06/06/3095022/8790/en/TG-Therapeutics-to-Participate-in-the-Goldman-Sachs-46th-Annual-Global-Healthcare-Conference.html
2025-06-06 08:00:00+00:00,pre_market,2025-06-06 10:26:00-04:00,2025-06-06 14:38:00+00:00,TSHA,LONG,335,2.9749999046325684,2.9601249051094056,3.0047499036788943,2.9601249051094056,False,True,-4.983124840259516,-0.49884181127399135,9984.405750829808,changes_in_companys_own_shares,https://www.globenewswire.com/news-release/2025/06/06/3095044/0/en/Taysha-Gene-Therapies-Announces-Inducement-Grant-Under-Nasdaq-Listing-Rule-5635-c-4.html
2025-06-06 08:00:00+00:00,pre_market,2025-06-06 10:26:00-04:00,2025-06-06 14:42:00+00:00,ARQT,LONG,72,13.829999923706055,13.968299922943116,13.968299922943116,13.760849924087525,True,False,9.957599945068395,0.9973152327308829,9994.363350774876,conference_call_webinar,https://www.globenewswire.com/news-release/2025/06/06/3095048/0/en/Arcutis-to-Present-New-Long-Term-Results-of-ZORYVE-roflumilast-Cream-at-the-2025-Revolutionizing-Atopic-Dermatitis-Conference.html
2025-06-06 08:05:00+00:00,pre_market,2025-06-06 10:26:00-04:00,2025-06-06 14:41:00+00:00,CADL,LONG,172,5.78000020980835,5.837800211906433,5.837800211906433,5.751100208759308,True,False,9.94160036087041,0.9947207252675703,10004.304951135748,management_changes,https://www.globenewswire.com/news-release/2025/06/06/3095060/0/en/Candel-Therapeutics-Appoints-Maha-Radhakrishnan-M-D-to-its-Board-of-Directors.html
2025-06-06 08:30:00+00:00,pre_market,2025-06-06 10:26:00-04:00,2025-06-06 15:05:00+00:00,ALVO,LONG,93,10.680000305175781,10.786800308227539,10.786800308227539,10.626600303649901,True,False,9.93240028381347,0.9928126273965575,10014.23735141956,conference_call_webinar,https://www.globenewswire.com/news-release/2025/06/06/3095070/0/en/Alvotech-Meets-Investors-and-Presents-at-the-Goldman-Sachs-Global-Healthcare-Conference-in-Miami.html
2025-06-06 08:30:00+00:00,pre_market,2025-06-06 10:26:00-04:00,2025-06-06 15:05:00+00:00,ALVO,LONG,93,10.680000305175781,10.786800308227539,10.786800308227539,10.626600303649901,True,False,9.93240028381347,0.9918279281053299,10024.169751703374,conference_call_webinar,https://www.globenewswire.com/news-release/2025/06/06/3095069/0/en/Alvotech-Participates-in-the-Goldman-Sachs-Global-Healthcare-Conference-in-Miami.html
2025-06-06 08:30:00+00:00,pre_market,2025-06-06 10:26:00-04:00,2025-06-06 15:05:00+00:00,ALVO,LONG,93,10.680000305175781,10.786800308227539,10.786800308227539,10.626600303649901,True,False,9.93240028381347,0.9908451801831957,10034.102151987187,conference_call_webinar,https://www.globenewswire.com/news-release/2025/06/06/3095069/0/is/Alvotech-tekur-%C3%BE%C3%A1tt-%C3%AD-%C3%A1rlegri-heilbrig%C3%B0isr%C3%A1%C3%B0stefnu-Goldman-Sachs-fj%C3%A1rfestingabankans-%C3%AD-Miami.html
2025-06-06 09:30:00+00:00,pre_market,2025-06-06 10:26:00-04:00,2025-06-06 14:45:00+00:00,BMRA,SHORT,316,3.1700000762939453,3.1858500766754148,3.138300075531006,3.1858500766754148,False,True,-5.008600120544344,-0.49915777661805283,10029.093551866643,management_changes,https://www.globenewswire.com/news-release/2025/06/06/3095149/0/en/Biomerica-Appoints-Eric-B-Chin-to-Board-of-Directors-and-Audit-Committee-Chair.html
2025-06-06 09:39:00+00:00,pre_market,2025-06-06 10:26:00-04:00,2025-06-06 14:31:00+00:00,IMMX,LONG,468,2.140000104904175,2.1614001059532164,2.1614001059532164,2.129300104379654,True,False,10.015200490951472,0.99861472416791,10039.108752357595,government_news,https://www.globenewswire.com/news-release/2025/06/06/3095161/0/en/Immix-Biopharma-Attends-FDA-CEO-Forum-in-Washington-DC.html
2025-06-06 16:00:00+00:00,regular_market,2025-06-06 12:05:00-04:00,2025-06-06 17:00:00+00:00,ARQT,LONG,71,13.960000038146973,14.099600038528443,14.099600038528443,13.890200037956237,True,False,9.911600027084411,0.9872988002801304,10049.02035238468,changes_in_companys_own_shares,https://www.globenewswire.com/news-release/2025/06/06/3095428/0/en/Arcutis-Biotherapeutics-Reports-Inducement-Grants-Under-Nasdaq-Listing-Rule-5635-c-4.html
2025-06-06 16:05:00+00:00,regular_market,2025-06-06 12:10:00-04:00,2025-06-06 17:12:00+00:00,PYPD,LONG,309,3.25,3.23375,3.2825,3.23375,False,True,-5.021249999999961,-0.49967557273464913,10043.99910238468,conference_call_webinar,https://www.globenewswire.com/news-release/2025/06/06/3095438/0/en/PolyPid-to-Host-Conference-Call-and-Webcast-to-Discuss-D-PLEX-SHIELD-II-Phase-3-Trial-Topline-Results-on-Monday-June-9-2025.html
2025-06-06 16:30:00+00:00,regular_market,2025-06-06 12:35:00-04:00,2025-06-06 16:44:00+00:00,ORIC,LONG,102,9.789999961853027,9.887899961471557,9.887899961471557,9.741049962043762,True,False,9.985799961090073,0.9942055807949258,10053.98490234577,changes_in_companys_own_shares,https://www.globenewswire.com/news-release/2025/06/06/3095449/0/en/ORIC-Pharmaceuticals-Reports-Inducement-Grants-under-Nasdaq-Listing-Rule-5635-c-4.html
2025-06-09 07:00:00+00:00,pre_market,2025-06-09 10:26:00-04:00,2025-06-09 14:32:00+00:00,INAB,SHORT,318,3.1600000858306885,3.1284000849723816,3.1284000849723816,3.1758000862598417,True,False,10.048800272941573,0.9994843209479073,10064.033702618712,clinical_study,https://www.globenewswire.com/news-release/2025/06/09/3095724/0/en/IN8bio-Recognizes-Achievement-of-4-Years-in-Remission-for-Patient-Treated-with-INB-200-in-Glioblastoma-Trial.html
2025-06-09 07:30:00+00:00,pre_market,2025-06-09 10:26:00-04:00,2025-06-09 14:30:00+00:00,PYPD,LONG,269,3.740000009536743,3.7213000094890596,3.7774000096321108,3.7213000094890596,False,True,-5.030300012826881,-0.4998294085122123,10059.003402605886,clinical_study,https://www.globenewswire.com/news-release/2025/06/09/3095757/0/en/PolyPid-Announces-Positive-Topline-Results-from-Phase-3-SHIELD-II-Trial-D-PLEX-Demonstrated-Significant-Reduction-in-Surgical-Site-Infections-and-Successfully-Met-Primary-and-All-K.html
2025-06-09 08:00:00+00:00,pre_market,2025-06-09 10:26:00-04:00,2025-06-09 14:32:00+00:00,HUMA,LONG,396,2.5399999618530273,2.5653999614715577,2.5653999614715577,2.527299962043762,True,False,10.058399848938016,0.999939998661526,10069.061802454824,clinical_study,https://www.globenewswire.com/news-release/2025/06/09/3095788/0/en/Results-from-Humacyte-s-V007-Pivotal-Phase-3-AV-Access-Study-Highlighted-by-Presentation-at-the-Society-for-Vascular-Surgery-Meeting.html
2025-06-09 09:15:00+00:00,pre_market,2025-06-09 10:26:00-04:00,2025-06-09 17:28:00+00:00,LGVN,SHORT,812,1.2400000095367432,1.2462000095844268,1.2276000094413757,1.2462000095844268,False,True,-5.034400038719098,-0.4999870035053035,10064.027402416104,conference_call_webinar,https://www.globenewswire.com/news-release/2025/06/09/3095911/0/en/Longeveron-to-Participate-in-the-H-C-Wainwright-6th-Annual-Neuro-Perspectives-Hybrid-Conference.html
2025-06-09 16:05:00+00:00,regular_market,2025-06-09 12:10:00-04:00,2025-06-09 18:09:00+00:00,OCS,LONG,50,19.860000610351562,19.760700607299803,20.058600616455077,19.760700607299803,False,True,-4.965000152587962,-0.49334127919762993,10059.062402263517,annual_general_meeting,https://www.globenewswire.com/news-release/2025/06/09/3096188/0/en/Oculis-Publishes-Notifications-of-Transactions-by-Persons-Discharging-Managerial-Responsibilities.html
2025-06-10 07:05:00+00:00,pre_market,2025-06-10 10:26:00-04:00,2025-06-10 15:26:00+00:00,KBLB,LONG,11430,0.08799999952316284,0.08887999951839447,0.08887999951839447,0.08755999952554702,True,False,10.05839994549748,0.9999341432889525,10069.120802209014,geographic_expansion,https://www.globenewswire.com/news-release/2025/06/10/3096501/0/en/Kraig-Biocraft-Laboratories-Announces-Senior-Management-Trip-to-Southeast-Asia-to-Oversee-Expansion-of-Spider-Silk-Production.html
2025-06-10 08:00:00+00:00,pre_market,2025-06-10 10:26:00-04:00,2025-06-10 14:27:00+00:00,MDAI,LONG,484,2.0799999237060547,2.0695999240875245,2.100799922943115,2.0695999240875245,False,True,-5.0335998153686266,-0.4999046008331065,10064.087202393646,conference_call_webinar,https://www.globenewswire.com/news-release/2025/06/10/3096545/0/en/DeepView-System-highlighted-at-the-annual-British-Burn-Association-conference.html
2025-06-10 08:00:00+00:00,pre_market,2025-06-10 10:26:00-04:00,2025-06-10 14:32:00+00:00,XFOR,SHORT,265,3.785099983215332,3.8040254831314084,3.747248983383179,3.8040254831314084,False,True,-5.015257477760244,-0.49833207690881426,10059.071944915886,,https://www.globenewswire.com/news-release/2025/06/10/3096587/0/en/X4-Pharmaceuticals-Granted-Fast-Track-Designation-for-Mavorixafor-for-the-Treatment-of-Chronic-Neutropenia-by-U-S-FDA.html
2025-06-10 08:00:00+00:00,pre_market,2025-06-10 10:26:00-04:00,2025-06-10 14:37:00+00:00,ARQT,SHORT,70,14.194999694824219,14.053049697875977,14.053049697875977,14.265974693298338,True,False,9.936499786376913,0.9878147647009401,10069.008444702264,,https://www.globenewswire.com/news-release/2025/06/10/3096580/0/en/Arcutis-Enrolls-First-Child-in-INTEGUMENT-INFANT-Evaluating-ZORYVE-roflumilast-Cream-0-05-in-Infants-with-Atopic-Dermatitis.html
2025-06-10 08:00:00+00:00,pre_market,2025-06-10 10:26:00-04:00,2025-06-10 14:26:00+00:00,MBX,LONG,86,11.645000457763672,11.586775455474854,11.761450462341308,11.586775455474854,False,True,-5.007350196838367,-0.4973032075936879,10064.001094505425,clinical_study,https://www.globenewswire.com/news-release/2025/06/10/3096537/0/en/MBX-Biosciences-to-Present-at-the-American-Diabetes-Association-85th-Scientific-Sessions.html
2025-06-10 08:00:00+00:00,pre_market,2025-06-10 10:26:00-04:00,2025-06-10 14:26:00+00:00,WINT,LONG,1021,0.9848999977111816,0.9799754977226257,0.9947489976882935,0.9799754977226257,False,True,-5.027914488315605,-0.4995939925980991,10058.97318001711,mergers_acquisitions,https://www.globenewswire.com/news-release/2025/06/10/3096594/0/en/Windtree-Announces-Transformational-Agreement-to-Acquire-Revenue-Generating-Environmental-Services-Business.html
2025-06-10 08:45:00+00:00,pre_market,2025-06-10 10:26:00-04:00,2025-06-10 14:31:00+00:00,IOVA,SHORT,410,2.448699951171875,2.4242129516601563,2.4242129516601563,2.460943450927734,True,False,10.039669799804681,0.9980809790555186,10069.012849816914,conference_call_webinar,https://www.globenewswire.com/news-release/2025/06/10/3096645/0/en/Iovance-Biotherapeutics-to-Present-at-Upcoming-Conference.html
2025-06-10 09:01:00+00:00,pre_market,2025-06-10 10:26:00-04:00,2025-06-10 14:54:00+00:00,MYNZ,LONG,491,2.049999952316284,2.070499951839447,2.070499951839447,2.0397499525547027,True,False,10.065499765873007,0.9996510994676135,10079.078349582787,clinical_study,https://www.globenewswire.com/news-release/2025/06/10/3096780/0/en/Mainz-Biomed-Initiates-Feasibility-Study-of-Biomarker-Panel-in-Pancreatic-Cancer-Project.html
2025-06-10 16:00:00+00:00,regular_market,2025-06-10 12:05:00-04:00,2025-06-10 16:29:00+00:00,INMB,LONG,125,8.050000190734863,8.130500192642211,8.130500192642211,8.009750189781188,True,False,10.062500238418481,0.9983551957243202,10089.140849821206,clinical_study,https://www.globenewswire.com/news-release/2025/06/10/3097127/0/en/XPro-Reduces-Amyloid-and-Enhances-Behavior-Post-Traumatic-Brain-Injury-in-an-Animal-Model-of-Alzheimer-s-Disease-Supported-by-Department-of-Defense.html
2025-06-10 16:15:00+00:00,regular_market,2025-06-10 12:20:00-04:00,2025-06-10 17:13:00+00:00,CELU,LONG,525,1.9200999736785889,1.910499473810196,1.9393009734153748,1.910499473810196,False,True,-5.0402624309063,-0.4995730068527709,10084.1005873903,management_changes,https://www.globenewswire.com/news-release/2025/06/10/3097149/0/en/Celularity-Announces-Chief-Financial-Officer-Transition.html
2025-06-10 16:47:00+00:00,regular_market,2025-06-10 12:50:00-04:00,2025-06-10 17:11:00+00:00,VXRT,LONG,2536,0.397599995136261,0.39561199516057965,0.4015759950876236,0.39561199516057965,False,True,-5.041567938327857,-0.49995216674376525,10079.059019451972,clinical_study,https://www.globenewswire.com/news-release/2025/06/10/3097178/25416/en/Vaxart-to-Host-Conference-Call-on-June-11-at-8-30-AM-ET-to-Discuss-Topline-Results-from-Its-Phase-I-Norovirus-Trial.html
2025-06-11 07:30:00+00:00,pre_market,2025-06-11 10:26:00-04:00,2025-06-11 14:31:00+00:00,OCGN,SHORT,847,1.1888999938964844,1.1948444938659666,1.1770109939575195,1.1948444938659666,False,True,-5.034991474151431,-0.49954975602724444,10074.02402797782,trade_show,https://www.globenewswire.com/news-release/2025/06/11/3097456/0/en/Ocugen-To-Present-at-BIO-International-Convention-2025.html
2025-06-11 07:30:00+00:00,pre_market,2025-06-11 10:26:00-04:00,2025-06-11 14:26:00+00:00,VXRT,LONG,1847,0.5453000068664551,0.5425735068321228,0.5507530069351196,0.5425735068321228,False,True,-5.035845563411721,-0.49988421205131633,10068.988182414409,clinical_study,https://www.globenewswire.com/news-release/2025/06/11/3097455/25416/en/Vaxart-Reports-Positive-Clinical-Data-Demonstrating-that-its-Second-Generation-Vaccine-Technology-Produces-Much-Stronger-Antibody-Responses-than-its-First-Generation-Technology.html
2025-06-11 08:00:00+00:00,pre_market,2025-06-11 10:26:00-04:00,2025-06-11 14:27:00+00:00,PCRX,LONG,40,24.68600082397461,24.562570819854738,24.932860832214356,24.562570819854738,False,True,-4.937200164794859,-0.49033726878513273,10064.050982249613,clinical_study,https://www.globenewswire.com/news-release/2025/06/11/3097504/0/en/Pacira-BioSciences-Unveils-Three-Year-Clinical-Data-Following-a-Single-Local-Administration-of-Investigational-Gene-Therapy-PCRX-201-in-Patients-with-Moderate-to-Severe-Osteoarthri.html
2025-06-11 09:00:00+00:00,pre_market,2025-06-11 10:26:00-04:00,2025-06-11 14:28:00+00:00,WINT,LONG,1447,0.6951000094413757,0.6916245093941689,0.7020510095357895,0.6916245093941689,False,True,-5.02904856830834,-0.49970420233147494,10059.021933681304,partnerships,https://www.globenewswire.com/news-release/2025/06/11/3097588/0/en/Windtree-Receives-Offer-for-Its-Preclinical-Oncology-Drug-Candidate.html
2025-06-11 09:25:00+00:00,pre_market,2025-06-11 10:26:00-04:00,2025-06-11 14:31:00+00:00,CAPR,LONG,78,12.890000343322754,13.01890034675598,13.01890034675598,12.82555034160614,True,False,10.054200267791693,0.9995206625533376,10069.076133949096,regulatory_filings,https://www.globenewswire.com/news-release/2025/06/11/3097631/0/en/Capricor-Therapeutics-Announces-Key-Regulatory-Updates-for-its-Duchenne-Muscular-Dystrophy-Program.html
2025-06-11 16:18:00+00:00,regular_market,2025-06-11 12:20:00-04:00,2025-06-11 16:50:00+00:00,ALVO,LONG,100,10.062000274658203,10.162620277404786,10.162620277404786,10.011690273284913,True,False,10.062000274658267,0.999297268270028,10079.138134223755,capital_investment,https://www.globenewswire.com/news-release/2025/06/11/3097946/0/en/Alvotech-s-Private-Placement-Completed-with-Delivery-of-SDRs-and-Shares-to-Investors.html
2025-06-11 16:20:00+00:00,regular_market,2025-06-11 12:25:00-04:00,2025-06-11 16:50:00+00:00,ALVO,LONG,100,10.062000274658203,10.162620277404786,10.162620277404786,10.011690273284913,True,False,10.062000274658267,0.9982996701367455,10089.200134498413,capital_investment,https://www.globenewswire.com/news-release/2025/06/11/3097948/0/en/Alvotech-s-Private-Placement-Completed-with-Delivery-of-SDRs-and-Shares-to-Investors.html
2025-06-11 16:20:00+00:00,regular_market,2025-06-11 12:25:00-04:00,2025-06-11 16:41:00+00:00,ALVO,SHORT,100,10.062000274658203,10.112310276031494,9.96138027191162,10.112310276031494,False,True,-5.031000137329045,-0.498652030910393,10084.169134361084,shares_issue,https://www.globenewswire.com/news-release/2025/06/11/3097948/0/is/%C3%96ll-br%C3%A9f-afhent-kaupendum-%C3%AD-hlutafj%C3%A1r%C3%BAtbo%C3%B0i-Alvotech.html
2025-06-11 16:30:00+00:00,regular_market,2025-06-11 12:35:00-04:00,2025-06-11 19:19:00+00:00,DBVT,LONG,113,8.885000228881836,8.840575227737427,8.973850231170655,8.840575227737427,False,True,-5.020025129318261,-0.4978124684772378,10079.149109231765,annual_general_meeting,https://www.globenewswire.com/news-release/2025/06/11/3097952/0/fr/DBV-Technologies-annonce-les-r%C3%A9sultats-de-son-Assembl%C3%A9e-G%C3%A9n%C3%A9rale-Mixte-2025.html
2025-06-11 16:30:00+00:00,regular_market,2025-06-11 12:35:00-04:00,2025-06-11 19:19:00+00:00,DBVT,LONG,113,8.885000228881836,8.840575227737427,8.973850231170655,8.840575227737427,False,True,-5.020025129318261,-0.498060409158972,10074.129084102446,annual_general_meeting,https://www.globenewswire.com/news-release/2025/06/11/3097952/0/en/DBV-Technologies-Announces-the-Voting-Results-of-its-2025-Combined-General-Meeting.html
2025-06-12 02:01:00+00:00,after_market,2025-06-12 10:26:00-04:00,2025-06-12 14:26:00+00:00,EDIT,LONG,496,2.0299999713897705,2.050299971103668,2.050299971103668,2.0198499715328215,True,False,10.068799858093165,0.9994709988362476,10084.197883960538,clinical_study,https://www.globenewswire.com/news-release/2025/06/12/3098060/0/en/Editas-Medicine-Reports-Proprietary-Targeted-Lipid-Nanoparticle-Delivery-in-Non-Human-Primates-Enables-In-Vivo-HBG1-2-Promoter-Editing-for-Sickle-Cell-Disease-and-Beta-Thalassemia-.html
2025-06-12 06:45:00+00:00,pre_market,2025-06-12 10:26:00-04:00,2025-06-12 14:48:00+00:00,BNTX,LONG,9,105.37000274658203,106.42370277404785,106.42370277404785,104.84315273284912,True,False,9.483300247192403,0.9404119550525784,10093.681184207731,mergers_acquisitions,https://www.globenewswire.com/news-release/2025/06/12/3098162/0/de/BioNTech-k%C3%BCndigt-strategische-Transaktion-zur-%C3%9Cbernahme-von-CureVac-im-Rahmen-eines-%C3%B6ffentlichen-Umtauschangebots-an.html
2025-06-12 06:45:00+00:00,pre_market,2025-06-12 10:26:00-04:00,2025-06-12 14:48:00+00:00,BNTX,LONG,9,105.37000274658203,106.42370277404785,106.42370277404785,104.84315273284912,True,False,9.483300247192403,0.9395284113024779,10103.164484454925,mergers_acquisitions,https://www.globenewswire.com/news-release/2025/06/12/3098162/0/en/BioNTech-Announces-Strategic-Transaction-to-Acquire-CureVac-in-Public-Exchange-Offer.html
2025-06-12 16:05:00+00:00,regular_market,2025-06-12 12:10:00-04:00,2025-06-12 16:42:00+00:00,DBVT,SHORT,105,9.604999542236328,9.65302453994751,9.508949546813964,9.65302453994751,False,True,-5.042624759674013,-0.4991133983251256,10098.121859695251,conference_call_webinar,https://www.globenewswire.com/news-release/2025/06/12/3098722/0/fr/DBV-Technologies-participera-au-prochain-congr%C3%A8s-EAACI-2025.html
2025-06-12 16:05:00+00:00,regular_market,2025-06-12 12:10:00-04:00,2025-06-12 16:42:00+00:00,DBVT,LONG,105,9.604999542236328,9.701049537658692,9.701049537658692,9.556974544525147,True,False,10.085249519348212,0.9987252738156767,10108.2071092146,conference_call_webinar,https://www.globenewswire.com/news-release/2025/06/12/3098722/0/en/DBV-Technologies-to-Participate-in-Upcoming-EAACI-Congress-2025.html
